financial_year,state_code,state,month,month_date,regular,adhoc,total
2018-19,03,Punjab,2018-05,2018-05-01,382.5705363,-63.3,319.2705363
2018-19,03,Punjab,2018-06,2018-06-01,472.6300906,904.8919426793359,1377.522033279336
2018-19,03,Punjab,2018-07,2018-07-01,503.5001097,0.0,503.5001097
2018-19,03,Punjab,2018-08,2018-08-01,474.05291137399996,217.0,691.0529113739999
2018-19,03,Punjab,2018-09,2018-09-01,533.6120118,0.0,533.6120118
2018-19,03,Punjab,2018-10,2018-10-01,499.6108604,542.9008608880082,1042.5117212880082
2018-19,03,Punjab,2018-11,2018-11-01,445.9062022,0.0,445.9062022
2018-19,03,Punjab,2018-12,2018-12-01,510.330392,325.7405165328049,836.0709085328049
2018-19,03,Punjab,2019-01,2019-01-01,486.3315549,0.0,486.3315549
2018-19,03,Punjab,2019-02,2019-02-01,512.907797568,0.0,512.907797568
2018-19,03,Punjab,2019-03,2019-03-01,478.8259071,361.9339072586721,840.7598143586721
2018-19,04,Chandigarh,2018-04,2018-04-01,67.1868713,-6.4,60.78687130000001
2018-19,04,Chandigarh,2018-05,2018-05-01,52.4781904,-6.4,46.078190400000004
2018-19,04,Chandigarh,2018-06,2018-06-01,63.2744606,91.22286332625735,154.49732392625737
2018-19,04,Chandigarh,2018-07,2018-07-01,68.8439899,0.0,68.8439899
2018-19,04,Chandigarh,2018-08,2018-08-01,72.287204008,22.0,94.287204008
2018-19,04,Chandigarh,2018-09,2018-09-01,63.7089739,0.0,63.7089739
2018-19,04,Chandigarh,2018-10,2018-10-01,66.8343376,54.73025971018537,121.56459731018538
2018-19,04,Chandigarh,2018-11,2018-11-01,73.3440671,0.0,73.3440671
2018-19,04,Chandigarh,2018-12,2018-12-01,75.2340284,32.838155826111226,108.07218422611123
2018-19,04,Chandigarh,2019-01,2019-01-01,70.5782546,0.0,70.5782546
2018-19,04,Chandigarh,2019-02,2019-02-01,68.690290554,0.0,68.690290554
2018-19,04,Chandigarh,2019-03,2019-03-01,66.5564157,36.48683980679025,103.04325550679025
2018-19,05,Uttarakhand,2018-04,2018-04-01,-10.3877931,-21.7,-32.0877931
2018-19,05,Uttarakhand,2018-05,2018-05-01,-5.5165237,-21.7,-27.2165237
2018-19,05,Uttarakhand,2018-06,2018-06-01,17.0019006,310.21554404606866,327.21744464606866
2018-19,05,Uttarakhand,2018-07,2018-07-01,3.589928,0.0,3.589928
2018-19,05,Uttarakhand,2018-08,2018-08-01,0.096009885,74.0,74.096009885
2018-19,05,Uttarakhand,2018-09,2018-09-01,20.5066223,0.0,20.5066223
2018-19,05,Uttarakhand,2018-10,2018-10-01,5.8788183,186.11756606516025,191.99638436516025
2018-19,05,Uttarakhand,2018-11,2018-11-01,66.8565171,0.0,66.8565171
2018-19,05,Uttarakhand,2018-12,2018-12-01,101.0666406,111.67053963909613,212.73718023909612
2018-19,05,Uttarakhand,2019-01,2019-01-01,40.9664712,0.0,40.9664712
2018-19,05,Uttarakhand,2019-02,2019-02-01,-48.00839597599999,0.0,-48.00839597599999
2018-19,05,Uttarakhand,2019-03,2019-03-01,31.5674803,124.07837737677347,155.64585767677346
2018-19,06,Haryana,2018-04,2018-04-01,375.4189455,-66.7,308.7189455
2018-19,06,Haryana,2018-05,2018-05-01,312.4327255,-66.7,245.73272550000002
2018-19,06,Haryana,2018-06,2018-06-01,309.6503271,952.3394977430173,1261.9898248430172
2018-19,06,Haryana,2018-07,2018-07-01,401.4700484,0.0,401.4700484
2018-19,06,Haryana,2018-08,2018-08-01,229.155581746,229.0,458.155581746
2018-19,06,Haryana,2018-09,2018-09-01,210.1351327,0.0,210.1351327
2018-19,06,Haryana,2018-10,2018-10-01,282.2514065,571.3675951754547,853.6190016754547
2018-19,06,Haryana,2018-11,2018-11-01,314.2754745,0.0,314.2754745
2018-19,06,Haryana,2018-12,2018-12-01,411.3936931,342.82055710527277,754.2142502052727
2018-19,06,Haryana,2019-01,2019-01-01,397.3997177,0.0,397.3997177
2018-19,06,Haryana,2019-02,2019-02-01,364.233887928,0.0,364.233887928
2018-19,06,Haryana,2019-03,2019-03-01,268.8293322,380.9117301169698,649.7410623169699
2018-19,07,Delhi,2018-04,2018-04-01,743.8910517,-73.5,670.3910517
2018-19,07,Delhi,2018-05,2018-05-01,367.3404058,-73.5,293.8404058
2018-19,07,Delhi,2018-06,2018-06-01,414.0696303,1049.4806163808146,1463.5502466808146
2018-19,07,Delhi,2018-07,2018-07-01,569.4420121,0.0,569.4420121
2018-19,07,Delhi,2018-08,2018-08-01,418.97609787600004,252.0,670.976097876
2018-19,07,Delhi,2018-09,2018-09-01,471.9096626,0.0,471.9096626
2018-19,07,Delhi,2018-10,2018-10-01,529.5080801,629.6485837097649,1159.156663809765
2018-19,07,Delhi,2018-11,2018-11-01,558.747481,0.0,558.747481
2018-19,07,Delhi,2018-12,2018-12-01,361.2023161,377.78915022585903,738.991466325859
2018-19,07,Delhi,2019-01,2019-01-01,420.6209753,0.0,420.6209753
2018-19,07,Delhi,2019-02,2019-02-01,633.638460176,0.0,633.638460176
2018-19,07,Delhi,2019-03,2019-03-01,389.7312539,419.76572247317665,809.4969763731767
2018-19,08,Rajasthan,2018-04,2018-04-01,723.6805628,-75.1,648.5805627999999
2018-19,08,Rajasthan,2018-05,2018-05-01,599.1164338,-75.1,524.0164338
2018-19,08,Rajasthan,2018-06,2018-06-01,843.3127965,1072.895505214394,1916.208301714394
2018-19,08,Rajasthan,2018-07,2018-07-01,816.2348046,0.0,816.2348046
2018-19,08,Rajasthan,2018-08,2018-08-01,758.637763988,257.0,1015.637763988
2018-19,08,Rajasthan,2018-09,2018-09-01,739.3332587,0.0,739.3332587
2018-19,08,Rajasthan,2018-10,2018-10-01,885.437483,643.6966293445928,1529.1341123445927
2018-19,08,Rajasthan,2018-11,2018-11-01,873.4241577,0.0,873.4241577
2018-19,08,Rajasthan,2018-12,2018-12-01,793.6544821,386.21797760675565,1179.8724597067558
2018-19,08,Rajasthan,2019-01,2019-01-01,798.9317657,0.0,798.9317657
2018-19,08,Rajasthan,2019-02,2019-02-01,864.4007425580002,0.0,864.4007425580002
2018-19,08,Rajasthan,2019-03,2019-03-01,696.0475899,429.13108622972845,1125.1786761297285
2018-19,09,Uttar Pradesh,2018-04,2018-04-01,1686.7533992,-146.0,1540.7533992
2018-19,09,Uttar Pradesh,2018-05,2018-05-01,1624.6411031,-146.0,1478.6411031
2018-19,09,Uttar Pradesh,2018-06,2018-06-01,1856.1465847,2085.865977685344,3942.012562385344
2018-19,09,Uttar Pradesh,2018-07,2018-07-01,1865.6780974,0.0,1865.6780974
2018-19,09,Uttar Pradesh,2018-08,2018-08-01,1604.037983908,501.0,2105.0379839079997
2018-19,09,Uttar Pradesh,2018-09,2018-09-01,1603.5904844,0.0,1603.5904844
2018-19,09,Uttar Pradesh,2018-10,2018-10-01,1711.4685635,1251.4405108187289,2962.909074318729
2018-19,09,Uttar Pradesh,2018-11,2018-11-01,1881.7312593,0.0,1881.7312593
2018-19,09,Uttar Pradesh,2018-12,2018-12-01,1995.0490571,750.8643064912375,2745.9133635912376
2018-19,09,Uttar Pradesh,2019-01,2019-01-01,1831.132357,0.0,1831.132357
2018-19,09,Uttar Pradesh,2019-02,2019-02-01,1843.5621703,0.0,1843.5621703
2018-19,09,Uttar Pradesh,2019-03,2019-03-01,1727.3342798,834.2936738791527,2561.6279536791526
2018-19,10,Bihar,2018-04,2018-04-01,598.092804,-55.2,542.892804
2018-19,10,Bihar,2018-05,2018-05-01,618.2494194,-55.2,563.0494193999999
2018-19,10,Bihar,2018-06,2018-06-01,719.0849117,789.1393420501516,1508.2242537501515
2018-19,10,Bihar,2018-07,2018-07-01,737.1209273,0.0,737.1209273
2018-19,10,Bihar,2018-08,2018-08-01,704.905572752,189.0,893.905572752
2018-19,10,Bihar,2018-09,2018-09-01,665.8862915,0.0,665.8862915
2018-19,10,Bihar,2018-10,2018-10-01,771.1461478,473.4536887256197,1244.5998365256196
2018-19,10,Bihar,2018-11,2018-11-01,709.5895733,0.0,709.5895733
2018-19,10,Bihar,2018-12,2018-12-01,706.1889646,284.07221323537186,990.2611778353719
2018-19,10,Bihar,2019-01,2019-01-01,740.3348506,0.0,740.3348506
2018-19,10,Bihar,2019-02,2019-02-01,702.679457227,0.0,702.679457227
2018-19,10,Bihar,2019-03,2019-03-01,694.7791013,315.6357924837465,1010.4148937837465
2018-19,11,Sikkim,2018-04,2018-04-01,12.1094438,-1.1,11.0094438
2018-19,11,Sikkim,2018-05,2018-05-01,11.9994817,-1.1,10.8994817
2018-19,11,Sikkim,2018-06,2018-06-01,15.3343435,15.347754001067267,30.68209750106727
2018-19,11,Sikkim,2018-07,2018-07-01,19.7864869,0.0,19.7864869
2018-19,11,Sikkim,2018-08,2018-08-01,18.856835754,4.0,22.856835754
2018-19,11,Sikkim,2018-09,2018-09-01,11.9705863,0.0,11.9705863
2018-19,11,Sikkim,2018-10,2018-10-01,16.6696853,9.2080705627738,25.877755862773803
2018-19,11,Sikkim,2018-11,2018-11-01,14.3465653,0.0,14.3465653
2018-19,11,Sikkim,2018-12,2018-12-01,13.8239678,5.52484233766428,19.34881013766428
2018-19,11,Sikkim,2019-01,2019-01-01,14.868077,0.0,14.868077
2018-19,11,Sikkim,2019-02,2019-02-01,16.289463367,0.0,16.289463367
2018-19,11,Sikkim,2019-03,2019-03-01,18.8460144,6.138713708515867,24.984728108515867
2018-19,12,Arunachal Pradesh,2018-04,2018-04-01,30.3893955,-1.1,29.289395499999998
2018-19,12,Arunachal Pradesh,2018-05,2018-05-01,25.5360376,-1.1,24.4360376
2018-19,12,Arunachal Pradesh,2018-06,2018-06-01,33.3908369,16.00906344449852,49.39990034449852
2018-19,12,Arunachal Pradesh,2018-07,2018-07-01,24.558019,0.0,24.558019
2018-19,12,Arunachal Pradesh,2018-08,2018-08-01,30.589216601999997,4.0,34.58921660199999
2018-19,12,Arunachal Pradesh,2018-09,2018-09-01,28.509262,0.0,28.509262
2018-19,12,Arunachal Pradesh,2018-10,2018-10-01,30.6768748,9.604831158397122,40.281705958397126
2018-19,12,Arunachal Pradesh,2018-11,2018-11-01,29.5819223,0.0,29.5819223
2018-19,12,Arunachal Pradesh,2018-12,2018-12-01,25.2326761,5.762898695038273,30.995574795038273
2018-19,12,Arunachal Pradesh,2019-01,2019-01-01,28.7280165,0.0,28.7280165
2018-19,12,Arunachal Pradesh,2019-02,2019-02-01,34.811960329,0.0,34.811960329
2018-19,12,Arunachal Pradesh,2019-03,2019-03-01,35.9517101,6.403220772264748,42.354930872264745
2018-19,13,Nagaland,2018-04,2018-04-01,24.5579785,-1.1,23.4579785
2018-19,13,Nagaland,2018-05,2018-05-01,24.5328241,-1.1,23.432824099999998
2018-19,13,Nagaland,2018-06,2018-06-01,26.5167231,16.013440409858504,42.530163509858504
2018-19,13,Nagaland,2018-07,2018-07-01,27.2504089,0.0,27.2504089
2018-19,13,Nagaland,2018-08,2018-08-01,33.449704608999994,4.0,37.449704608999994
2018-19,13,Nagaland,2018-09,2018-09-01,23.2554199,0.0,23.2554199
2018-19,13,Nagaland,2018-10,2018-10-01,26.7361493,9.607457171681068,36.34360647168107
2018-19,13,Nagaland,2018-11,2018-11-01,26.1881466,0.0,26.1881466
2018-19,13,Nagaland,2018-12,2018-12-01,30.0202076,5.764474303008641,35.78468190300864
2018-19,13,Nagaland,2019-01,2019-01-01,23.520914,0.0,23.520914
2018-19,13,Nagaland,2019-02,2019-02-01,28.366080574,0.0,28.366080574
2018-19,13,Nagaland,2019-03,2019-03-01,37.0156112,6.404971447787379,43.420582647787384
2018-19,14,Manipur,2018-04,2018-04-01,36.9061369,-1.5,35.4061369
2018-19,14,Manipur,2018-05,2018-05-01,31.9977245,-1.5,30.4977245
2018-19,14,Manipur,2018-06,2018-06-01,35.2992529,21.701263125494943,57.000516025494946
2018-19,14,Manipur,2018-07,2018-07-01,47.873457,0.0,47.873457
2018-19,14,Manipur,2018-08,2018-08-01,32.864740626999996,5.0,37.864740626999996
2018-19,14,Manipur,2018-09,2018-09-01,28.3226841,0.0,28.3226841
2018-19,14,Manipur,2018-10,2018-10-01,32.6916008,13.01993517403151,45.71153597403151
2018-19,14,Manipur,2018-11,2018-11-01,37.3986429,0.0,37.3986429
2018-19,14,Manipur,2018-12,2018-12-01,42.3639145,7.811961104418908,50.175875604418906
2018-19,14,Manipur,2019-01,2019-01-01,40.8559121,0.0,40.8559121
2018-19,14,Manipur,2019-02,2019-02-01,42.91117017500001,0.0,42.91117017500001
2018-19,14,Manipur,2019-03,2019-03-01,47.9871711,8.679956782687674,56.66712788268767
2018-19,15,Mizoram,2018-04,2018-04-01,23.1280813,-0.8,22.3280813
2018-19,15,Mizoram,2018-05,2018-05-01,24.1978795,-0.8,23.3978795
2018-19,15,Mizoram,2018-06,2018-06-01,24.2266992,11.81217894504635,36.03887814504635
2018-19,15,Mizoram,2018-07,2018-07-01,28.545005,0.0,28.545005
2018-19,15,Mizoram,2018-08,2018-08-01,30.013113324000003,3.0,33.013113324
2018-19,15,Mizoram,2018-09,2018-09-01,22.8817155,0.0,22.8817155
2018-19,15,Mizoram,2018-10,2018-10-01,25.4267745,7.086859563851115,32.513634063851114
2018-19,15,Mizoram,2018-11,2018-11-01,27.1474727,0.0,27.1474727
2018-19,15,Mizoram,2018-12,2018-12-01,25.3643987,4.252115738310669,29.616514438310666
2018-19,15,Mizoram,2019-01,2019-01-01,29.8132177,0.0,29.8132177
2018-19,15,Mizoram,2019-02,2019-02-01,24.215895001999996,0.0,24.215895001999996
2018-19,15,Mizoram,2019-03,2019-03-01,31.0630939,4.72457304256741,35.78766694256741
2018-19,16,Tripura,2018-04,2018-04-01,44.6361971,-3.5,41.1361971
2018-19,16,Tripura,2018-05,2018-05-01,43.7218549,-3.5,40.2218549
2018-19,16,Tripura,2018-06,2018-06-01,43.3662601,49.31776983392305,92.68402993392306
2018-19,16,Tripura,2018-07,2018-07-01,49.6665831,0.0,49.6665831
2018-19,16,Tripura,2018-08,2018-08-01,44.37445905,12.0,56.37445905
2018-19,16,Tripura,2018-09,2018-09-01,38.9206715,0.0,38.9206715
2018-19,16,Tripura,2018-10,2018-10-01,44.7122828,29.588792249199557,74.30107504919955
2018-19,16,Tripura,2018-11,2018-11-01,47.2566803,0.0,47.2566803
2018-19,16,Tripura,2018-12,2018-12-01,48.2490332,17.753275349519736,66.00230854951974
2018-19,16,Tripura,2019-01,2019-01-01,48.6595573,0.0,48.6595573
2018-19,16,Tripura,2019-02,2019-02-01,45.016901798,0.0,45.016901798
2018-19,16,Tripura,2019-03,2019-03-01,55.2347698,19.725861499466372,74.96063129946637
2018-19,17,Meghalaya,2018-04,2018-04-01,29.1903738,-2.8,26.3903738
2018-19,17,Meghalaya,2018-05,2018-05-01,28.2198561,-2.8,25.4198561
2018-19,17,Meghalaya,2018-06,2018-06-01,35.0414609,39.77848647223617,74.81994737223616
2018-19,17,Meghalaya,2018-07,2018-07-01,38.4806982,0.0,38.4806982
2018-19,17,Meghalaya,2018-08,2018-08-01,39.302702655000004,10.0,49.302702655000004
2018-19,17,Meghalaya,2018-09,2018-09-01,34.4274404,0.0,34.4274404
2018-19,17,Meghalaya,2018-10,2018-10-01,38.2114302,23.865583869224302,62.077014069224305
2018-19,17,Meghalaya,2018-11,2018-11-01,38.5043884,0.0,38.5043884
2018-19,17,Meghalaya,2018-12,2018-12-01,42.322012,14.319350321534582,56.64136232153459
2018-19,17,Meghalaya,2019-01,2019-01-01,31.9438953,0.0,31.9438953
2018-19,17,Meghalaya,2019-02,2019-02-01,32.599800607999995,0.0,32.599800607999995
2018-19,17,Meghalaya,2019-03,2019-03-01,29.6028942,15.910389246149537,45.513283446149536
2018-19,18,Assam,2018-04,2018-04-01,299.189345,-26.2,272.989345
2018-19,18,Assam,2018-05,2018-05-01,254.3449946,-26.2,228.14499460000002
2018-19,18,Assam,2018-06,2018-06-01,358.3514124,374.2618023163141,732.6132147163141
2018-19,18,Assam,2018-07,2018-07-01,346.3662642,0.0,346.3662642
2018-19,18,Assam,2018-08,2018-08-01,324.780993732,90.0,414.780993732
2018-19,18,Assam,2018-09,2018-09-01,294.7119608,0.0,294.7119608
2018-19,18,Assam,2018-10,2018-10-01,309.4792186,224.54289301482635,534.0221116148264
2018-19,18,Assam,2018-11,2018-11-01,356.3901604,0.0,356.3901604
2018-19,18,Assam,2018-12,2018-12-01,341.6864781,134.72573580889582,476.4122139088958
2018-19,18,Assam,2019-01,2019-01-01,305.7701211,0.0,305.7701211
2018-19,18,Assam,2019-02,2019-02-01,334.6666720300001,0.0,334.6666720300001
2018-19,18,Assam,2019-03,2019-03-01,341.5806813,149.69526200988423,491.2759433098842
2018-19,19,West Bengal,2018-04,2018-04-01,657.4994638,-87.9,569.5994638
2018-19,19,West Bengal,2018-05,2018-05-01,728.0861818,-87.9,640.1861818
2018-19,19,West Bengal,2018-06,2018-06-01,819.7338726,1256.1334083252343,2075.8672809252344
2018-19,19,West Bengal,2018-07,2018-07-01,896.4697389,0.0,896.4697389
2018-19,19,West Bengal,2018-08,2018-08-01,731.220864851,301.0,1032.220864851
2018-19,19,West Bengal,2018-09,2018-09-01,730.4924193,0.0,730.4924193
2018-19,19,West Bengal,2018-10,2018-10-01,799.324715,753.6324246083165,1552.9571396083165
2018-19,19,West Bengal,2018-11,2018-11-01,774.9020482,0.0,774.9020482
2018-19,19,West Bengal,2018-12,2018-12-01,701.0985132,452.1794547649898,1153.2779679649898
2018-19,19,West Bengal,2019-01,2019-01-01,854.3566308,0.0,854.3566308
2018-19,19,West Bengal,2019-02,2019-02-01,818.22061362,0.0,818.22061362
2018-19,19,West Bengal,2019-03,2019-03-01,705.4709338,502.42161640554434,1207.8925502055445
2018-19,20,Jharkhand,2018-04,2018-04-01,101.176828,-28.1,73.076828
2018-19,20,Jharkhand,2018-05,2018-05-01,141.8986262,-28.1,113.7986262
2018-19,20,Jharkhand,2018-06,2018-06-01,161.1489978,400.836860139797,561.985857939797
2018-19,20,Jharkhand,2018-07,2018-07-01,184.6294021,0.0,184.6294021
2018-19,20,Jharkhand,2018-08,2018-08-01,164.76536815,96.0,260.76536815
2018-19,20,Jharkhand,2018-09,2018-09-01,183.5921324,0.0,183.5921324
2018-19,20,Jharkhand,2018-10,2018-10-01,151.0703175,240.48692024066068,391.55723774066064
2018-19,20,Jharkhand,2018-11,2018-11-01,211.7142455,0.0,211.7142455
2018-19,20,Jharkhand,2018-12,2018-12-01,213.4896252,144.2921521443964,357.7817773443964
2018-19,20,Jharkhand,2019-01,2019-01-01,186.2505867,0.0,186.2505867
2018-19,20,Jharkhand,2019-02,2019-02-01,212.752169092,0.0,212.752169092
2018-19,20,Jharkhand,2019-03,2019-03-01,167.6512663,160.3246134937738,327.9758797937738
2018-19,21,Odisha,2018-04,2018-04-01,369.9829563,-48.2,321.7829563
2018-19,21,Odisha,2018-05,2018-05-01,217.1975126,-48.2,168.9975126
2018-19,21,Odisha,2018-06,2018-06-01,293.1409944,689.2263537779577,982.3673481779576
2018-19,21,Odisha,2018-07,2018-07-01,390.3550974,0.0,390.3550974
2018-19,21,Odisha,2018-08,2018-08-01,307.086709285,166.0,473.086709285
2018-19,21,Odisha,2018-09,2018-09-01,286.1715647,0.0,286.1715647
2018-19,21,Odisha,2018-10,2018-10-01,323.2094293,414.457440843287,737.666870143287
2018-19,21,Odisha,2018-11,2018-11-01,300.2831232,0.0,300.2831232
2018-19,21,Odisha,2018-12,2018-12-01,206.7748571,248.67446450597225,455.4493216059723
2018-19,21,Odisha,2019-01,2019-01-01,287.8008642,0.0,287.8008642
2018-19,21,Odisha,2019-02,2019-02-01,260.397331521,0.0,260.397331521
2018-19,21,Odisha,2019-03,2019-03-01,339.0664303,276.30496056219135,615.3713908621913
2018-19,22,Chhattisgarh,2018-04,2018-04-01,159.3114377,-32.2,127.1114377
2018-19,22,Chhattisgarh,2018-05,2018-05-01,122.4988156,-32.2,90.2988156
2018-19,22,Chhattisgarh,2018-06,2018-06-01,147.7869552,460.0190593335766,607.8060145335766
2018-19,22,Chhattisgarh,2018-07,2018-07-01,206.7930175,0.0,206.7930175
2018-19,22,Chhattisgarh,2018-08,2018-08-01,161.309441332,110.0,271.309441332
2018-19,22,Chhattisgarh,2018-09,2018-09-01,150.5533877,0.0,150.5533877
2018-19,22,Chhattisgarh,2018-10,2018-10-01,215.4585372,275.9939961423569,491.4525333423569
2018-19,22,Chhattisgarh,2018-11,2018-11-01,193.2086624,0.0,193.2086624
2018-19,22,Chhattisgarh,2018-12,2018-12-01,178.9990192,165.59639768541413,344.5954168854141
2018-19,22,Chhattisgarh,2019-01,2019-01-01,65.8462367,0.0,65.8462367
2018-19,22,Chhattisgarh,2019-02,2019-02-01,184.53317075399997,0.0,184.53317075399997
2018-19,22,Chhattisgarh,2019-03,2019-03-01,140.1703574,183.99599742823793,324.1663548282379
2018-19,23,Madhya Pradesh,2018-04,2018-04-01,774.5630856,-67.1,707.4630856
2018-19,23,Madhya Pradesh,2018-05,2018-05-01,575.6689963,-67.1,508.5689963
2018-19,23,Madhya Pradesh,2018-06,2018-06-01,736.5195793,958.5053913736938,1695.0249706736938
2018-19,23,Madhya Pradesh,2018-07,2018-07-01,805.1640569,0.0,805.1640569
2018-19,23,Madhya Pradesh,2018-08,2018-08-01,703.84233927,230.0,933.84233927
2018-19,23,Madhya Pradesh,2018-09,2018-09-01,698.6282852,0.0,698.6282852
2018-19,23,Madhya Pradesh,2018-10,2018-10-01,733.2593334,575.06689760302,1308.32623100302
2018-19,23,Madhya Pradesh,2018-11,2018-11-01,849.7512542,0.0,849.7512542
2018-19,23,Madhya Pradesh,2018-12,2018-12-01,790.4252095,345.04013856181206,1135.4653480618122
2018-19,23,Madhya Pradesh,2019-01,2019-01-01,751.4803074,0.0,751.4803074
2018-19,23,Madhya Pradesh,2019-02,2019-02-01,753.476119314,0.0,753.476119314
2018-19,23,Madhya Pradesh,2019-03,2019-03-01,759.2090517,383.3779317353467,1142.5869834353466
2018-19,24,Gujarat,2018-04,2018-04-01,552.9103512,-126.3,426.6103512
2018-19,24,Gujarat,2018-05,2018-05-01,473.2623522,-126.3,346.9623522
2018-19,24,Gujarat,2018-06,2018-06-01,615.0573104,1804.3345634855007,2419.391873885501
2018-19,24,Gujarat,2018-07,2018-07-01,739.1578318,0.0,739.1578318
2018-19,24,Gujarat,2018-08,2018-08-01,588.563368998,433.0,1021.563368998
2018-19,24,Gujarat,2018-09,2018-09-01,695.0626557,0.0,695.0626557
2018-19,24,Gujarat,2018-10,2018-10-01,522.6193777,1082.532335237508,1605.151712937508
2018-19,24,Gujarat,2018-11,2018-11-01,586.6011452,0.0,586.6011452
2018-19,24,Gujarat,2018-12,2018-12-01,554.8232955,649.5194011425049,1204.342696642505
2018-19,24,Gujarat,2019-01,2019-01-01,426.1356998,0.0,426.1356998
2018-19,24,Gujarat,2019-02,2019-02-01,627.6491454,0.0,627.6491454
2018-19,24,Gujarat,2019-03,2019-03-01,423.3643422,721.688223491672,1145.052565691672
2018-19,25,Daman and Diu,2018-04,2018-04-01,0.3604944,-2.8,-2.4395056
2018-19,25,Daman and Diu,2018-05,2018-05-01,-3.6727904,-2.8,-6.472790399999999
2018-19,25,Daman and Diu,2018-06,2018-06-01,2.9973728,40.415192612898835,43.412565412898836
2018-19,25,Daman and Diu,2018-07,2018-07-01,-2.9138513,0.0,-2.9138513
2018-19,25,Daman and Diu,2018-08,2018-08-01,6.25070403,10.0,16.25070403
2018-19,25,Daman and Diu,2018-09,2018-09-01,3.2153896,0.0,3.2153896
2018-19,25,Daman and Diu,2018-10,2018-10-01,2.2065683,24.247583415904916,26.454151715904917
2018-19,25,Daman and Diu,2018-11,2018-11-01,0.5295862,0.0,0.5295862
2018-19,25,Daman and Diu,2018-12,2018-12-01,2.3489041,14.548550049542948,16.89745414954295
2018-19,25,Daman and Diu,2019-01,2019-01-01,-1.8765489,0.0,-1.8765489
2018-19,25,Daman and Diu,2019-02,2019-02-01,0.33689839099999896,0.0,0.33689839099999896
2018-19,25,Daman and Diu,2019-03,2019-03-01,4.6367553,16.165055610603275,20.801810910603276
2018-19,26,Dadra and Nagar Haveli,2018-04,2018-04-01,2.9451321,-3.4,-0.4548679
2018-19,26,Dadra and Nagar Haveli,2018-05,2018-05-01,1.8138944,-3.4,-1.5861056
2018-19,26,Dadra and Nagar Haveli,2018-06,2018-06-01,11.6252076,47.92087124100861,59.54607884100861
2018-19,26,Dadra and Nagar Haveli,2018-07,2018-07-01,0.7214933,0.0,0.7214933
2018-19,26,Dadra and Nagar Haveli,2018-08,2018-08-01,5.539805675999999,12.0,17.539805676
2018-19,26,Dadra and Nagar Haveli,2018-09,2018-09-01,-4.6933208,0.0,-4.6933208
2018-19,26,Dadra and Nagar Haveli,2018-10,2018-10-01,15.5009925,28.75070605028726,44.25169855028726
2018-19,26,Dadra and Nagar Haveli,2018-11,2018-11-01,4.5640846,0.0,4.5640846
2018-19,26,Dadra and Nagar Haveli,2018-12,2018-12-01,1.0589122,17.250423630172353,18.30933583017235
2018-19,26,Dadra and Nagar Haveli,2019-01,2019-01-01,-10.1543078,0.0,-10.1543078
2018-19,26,Dadra and Nagar Haveli,2019-02,2019-02-01,-0.30014056199999845,0.0,-0.30014056199999845
2018-19,26,Dadra and Nagar Haveli,2019-03,2019-03-01,-2.9381852,19.16713736685817,16.22895216685817
